"Date","Price","Open","High","Low","Vol.","Change %"
"03/01/2014","38.66","37.88","39.03","37.85","349.30M","1.20%"
"02/01/2014","38.20","38.02","39.02","36.89","385.79M","1.00%"
"01/01/2014","37.82","41.12","41.23","37.72","289.69M","-8.45%"
"12/01/2013","41.31","40.10","41.39","38.87","301.18M","2.79%"
"11/01/2013","40.19","39.57","40.88","39.22","267.97M","1.57%"
"10/01/2013","39.57","38.00","39.96","36.83","379.01M","4.46%"
"09/01/2013","37.88","38.27","39.67","37.75","301.11M","-0.79%"
"08/01/2013","38.18","40.40","40.75","37.80","296.83M","-4.74%"
"07/01/2013","40.08","40.50","41.25","39.50","260.96M","-0.07%"
"06/01/2013","40.11","39.95","41.73","38.97","305.84M","0.30%"
"05/01/2013","39.99","42.15","43.43","39.99","288.27M","-5.53%"
"04/01/2013","42.33","40.39","42.96","39.77","317.86M","4.67%"
"03/01/2013","40.44","38.49","40.70","38.45","288.49M","4.44%"
"02/01/2013","38.72","37.54","39.06","36.54","324.98M","3.97%"
"01/01/2013","37.24","36.99","37.87","36.52","302.79M","2.73%"
"12/01/2012","36.25","37.90","37.99","35.58","269.66M","-4.40%"
"11/01/2012","37.92","37.15","37.98","35.86","261.47M","1.99%"
"10/01/2012","37.18","38.16","38.83","36.54","293.84M","-1.98%"
"09/01/2012","37.93","37.52","39.00","37.11","469.62M","1.42%"
"08/01/2012","37.40","40.48","40.62","37.13","287.85M","-7.43%"
"07/01/2012","40.40","39.05","40.66","38.05","289.05M","3.35%"
"06/01/2012","39.09","36.99","39.09","36.28","279.61M","4.60%"
"05/01/2012","37.37","38.27","38.87","36.73","335.45M","-2.07%"
"04/01/2012","38.16","36.91","38.91","35.91","290.99M","3.11%"
"03/01/2012","37.01","34.94","37.20","34.25","410.27M","5.95%"
"02/01/2012","34.93","33.94","34.99","33.71","287.69M","3.44%"
"01/01/2012","33.77","35.08","35.35","33.28","300.26M","-3.46%"
"12/01/2011","34.98","33.50","35.15","32.94","309.58M","4.05%"
"11/01/2011","33.62","33.56","34.41","32.37","338.58M","-1.58%"
"10/01/2011","34.16","33.30","34.55","31.67","406.52M","1.12%"
"09/01/2011","33.78","35.05","35.88","33.31","517.27M","-4.12%"
"08/01/2011","35.23","34.25","35.38","31.80","647.95M","3.59%"
