"Date","Price","Open","High","Low","Vol.","Change %"
"10/01/2014","96.17","92.67","96.74","89.82","126.72M","3.31%"
"09/01/2014","93.09","92.62","94.21","90.58","86.90M","0.65%"
"08/01/2014","92.49","87.71","93.51","87.46","91.02M","4.98%"
"07/01/2014","88.10","89.12","93.09","88.07","91.17M","-1.39%"
"06/01/2014","89.34","88.12","90.24","86.71","82.70M","1.14%"
"05/01/2014","88.33","86.00","88.48","84.94","76.85M","2.84%"
"04/01/2014","85.89","83.07","87.00","81.99","116.15M","2.86%"
"03/01/2014","83.50","79.17","83.80","79.10","119.00M","4.28%"
"02/01/2014","80.07","80.35","81.85","77.01","143.62M","-0.36%"
"01/01/2014","80.36","82.93","83.99","79.90","102.40M","-3.11%"
"12/01/2013","82.94","84.43","84.52","79.96","99.70M","-1.80%"
"11/01/2013","84.46","84.15","86.73","83.83","79.02M","0.44%"
"10/01/2013","84.09","79.38","85.50","78.67","109.46M","5.77%"
"09/01/2013","79.50","80.48","82.94","78.32","92.13M","-0.29%"
"08/01/2013","79.73","84.04","85.43","78.61","93.25M","-4.56%"
"07/01/2013","83.54","81.96","87.06","80.29","111.84M","2.14%"
"06/01/2013","81.79","80.67","83.19","78.20","112.70M","1.26%"
"05/01/2013","80.77","82.36","84.78","80.70","92.04M","-2.06%"
"04/01/2013","82.47","78.76","84.32","78.25","123.92M","4.25%"
"03/01/2013","79.11","75.55","79.27","75.37","108.99M","4.41%"
"02/01/2013","75.77","73.08","76.33","70.98","122.84M","4.01%"
"01/01/2013","72.85","69.18","73.46","68.64","120.20M","6.46%"
"12/01/2012","68.43","70.32","70.89","67.39","98.29M","-2.54%"
"11/01/2012","70.21","69.25","70.64","67.72","100.17M","1.40%"
"10/01/2012","69.24","70.70","71.47","68.23","117.62M","-2.16%"
"09/01/2012","70.77","72.55","72.68","69.96","106.27M","-2.29%"
"08/01/2012","72.43","72.79","73.66","71.09","117.39M","-0.41%"
"07/01/2012","72.73","70.34","72.94","68.46","123.41M","2.93%"
"06/01/2012","70.66","67.02","70.66","66.66","132.18M","4.14%"
"05/01/2012","67.85","65.92","69.34","65.68","186.88M","2.80%"
"04/01/2012","66.00","66.26","66.86","64.64","120.19M","-0.53%"
"03/01/2012","66.35","63.05","66.50","62.15","138.51M","5.42%"
"02/01/2012","62.94","65.99","66.98","62.33","213.85M","-4.16%"
"01/01/2012","65.67","66.86","67.19","64.13","120.71M","-1.02%"
"12/01/2011","66.35","64.27","66.78","63.83","106.59M","3.67%"
"11/01/2011","64.00","62.11","66.65","61.56","166.23M","1.67%"
"10/01/2011","62.95","61.59","63.62","58.50","180.40M","1.70%"
"09/01/2011","61.90","64.38","64.88","59.25","232.67M","-3.93%"
"08/01/2011","64.43","64.22","65.48","60.10","284.87M","0.61%"
"07/01/2011","64.04","70.08","70.75","63.55","168.60M","-9.07%"
"06/01/2011","70.43","70.58","70.87","67.46","144.39M","-0.97%"
"05/01/2011","71.12","69.24","71.89","68.46","129.45M","3.24%"
"04/01/2011","68.89","64.87","69.94","64.47","112.39M","6.96%"
"03/01/2011","64.41","63.69","65.33","62.05","155.37M","1.56%"
"02/01/2011","63.42","64.53","65.14","62.56","169.99M","-1.38%"
"01/01/2011","64.31","65.91","67.46","64.09","135.80M","-1.56%"
"12/01/2010","65.33","64.79","66.51","64.28","119.19M","1.08%"
"11/01/2010","64.63","65.49","66.10","63.43","131.26M","-1.03%"
"10/01/2010","65.30","66.76","68.11","63.78","157.03M","-1.72%"
"09/01/2010","66.44","64.52","67.31","64.52","114.62M","3.52%"
"08/01/2010","64.18","65.47","66.83","63.18","113.44M","-1.12%"
"07/01/2010","64.91","61.13","65.79","60.32","141.04M","6.50%"
"06/01/2010","60.95","62.66","64.79","60.50","172.69M","-3.08%"
"05/01/2010","62.89","65.28","67.61","61.04","193.74M","-3.57%"
"04/01/2010","65.22","66.32","66.68","63.60","148.26M","-1.42%"
"03/01/2010","66.16","62.65","67.00","62.47","172.79M","5.91%"
"02/01/2010","62.47","59.93","62.91","58.75","148.21M","4.78%"
"01/01/2010","59.62","61.19","62.92","59.12","142.48M","-1.94%"
"12/01/2009","60.80","62.68","64.48","58.77","162.56M","-2.28%"
"11/01/2009","62.22","60.79","63.27","59.62","109.48M","2.76%"
"10/01/2009","60.55","58.70","62.75","58.27","176.62M","3.22%"
"09/01/2009","58.66","56.60","60.00","55.69","165.87M","3.51%"
"08/01/2009","56.67","56.98","59.64","55.86","167.45M","-0.14%"
"07/01/2009","56.75","55.12","57.70","54.30","165.70M","3.26%"
"06/01/2009","54.96","52.27","55.73","52.11","179.66M","5.59%"
"05/01/2009","52.05","49.76","52.50","48.82","185.33M","4.60%"
"04/01/2009","49.76","51.01","56.95","47.50","201.13M","-3.34%"
"03/01/2009","51.48","47.31","53.20","45.39","197.33M","6.94%"
"02/01/2009","48.14","49.76","53.64","48.14","156.47M","-4.16%"
"01/01/2009","50.23","54.93","56.93","43.78","154.90M","-8.29%"
"12/01/2008","54.77","55.56","56.40","51.01","155.85M","-3.40%"
"11/01/2008","56.70","56.97","59.23","49.74","186.68M","-0.54%"
"10/01/2008","57.01","70.66","72.24","50.41","317.68M","-20.01%"
"09/01/2008","71.27","68.89","75.25","68.14","189.37M","4.07%"
"08/01/2008","68.48","66.82","70.83","66.36","120.17M","2.88%"
"07/01/2008","66.56","63.28","68.02","63.28","167.35M","4.67%"
"06/01/2008","63.59","68.11","68.27","63.31","169.47M","-6.90%"
"05/01/2008","68.30","68.46","69.82","66.81","125.38M","-0.34%"
"04/01/2008","68.53","71.89","72.17","67.21","134.35M","-5.08%"
"03/01/2008","72.20","69.55","72.35","67.95","123.11M","3.80%"
"02/01/2008","69.56","68.34","72.75","66.32","137.18M","2.22%"
"01/01/2008","68.05","76.41","79.79","66.30","181.75M","-10.34%"
"12/01/2007","75.90","77.51","79.00","75.62","95.70M","-1.66%"
"11/01/2007","77.18","73.49","77.41","72.00","125.08M","4.69%"
"10/01/2007","73.72","73.54","74.32","69.98","129.91M","0.63%"
"09/01/2007","73.26","68.34","73.29","66.63","111.31M","7.69%"
"08/01/2007","68.03","65.11","70.25","65.10","142.22M","3.67%"
"07/01/2007","65.62","65.38","68.96","64.25","169.07M","1.19%"
"06/01/2007","64.85","68.65","68.96","64.25","121.97M","-5.09%"
"05/01/2007","68.33","66.15","69.64","65.97","114.25M","3.39%"
"04/01/2007","66.09","63.15","67.40","62.87","120.30M","3.98%"
"03/01/2007","63.56","62.75","64.33","61.89","124.07M","0.65%"
"02/01/2007","63.15","65.00","65.39","62.50","106.90M","-3.20%"
"01/01/2007","65.24","62.70","65.54","62.29","102.23M","4.30%"
"12/01/2006","62.55","62.00","64.17","61.46","79.30M","0.94%"
"11/01/2006","61.97","63.37","63.75","61.15","101.20M","-2.32%"
"10/01/2006","63.44","65.19","65.30","61.95","110.71M","-2.79%"
"09/01/2006","65.26","65.72","65.99","64.05","74.67M","-0.03%"
"08/01/2006","65.28","63.20","65.99","62.00","83.45M","3.00%"
"07/01/2006","63.38","60.60","63.98","60.07","88.47M","5.56%"
"06/01/2006","60.04","60.37","61.19","58.55","91.06M","-0.69%"
"05/01/2006","60.46","58.25","60.77","57.69","97.53M","3.81%"
"04/01/2006","58.24","58.24","58.65","56.51","80.25M","0.78%"
"03/01/2006","57.79","59.04","60.55","57.74","85.12M","-2.23%"
"02/01/2006","59.11","56.81","59.90","56.53","77.35M","3.38%"
"01/01/2006","57.18","59.92","59.97","56.00","75.02M","-3.22%"
"12/01/2005","59.08","59.85","60.34","58.69","63.37M","-0.20%"
"11/01/2005","59.20","59.00","60.10","57.72","77.09M","0.20%"
"10/01/2005","59.08","56.71","59.39","56.36","95.08M","4.18%"
"09/01/2005","56.71","54.70","57.03","53.55","84.06M","3.39%"
"08/01/2005","54.85","53.95","55.63","53.75","72.31M","0.59%"
