"Date","Price","Open","High","Low","Vol.","Change %"
"09/01/2016","50.07","48.67","51.32","46.57","107.88M","2.39%"
"08/01/2016","48.90","50.62","51.36","48.72","102.89M","-5.58%"
"07/01/2016","51.79","55.22","56.29","51.02","107.42M","-6.21%"
"06/01/2016","55.22","48.15","55.22","47.98","121.03M","13.88%"
"05/01/2016","48.49","52.96","53.01","48.35","94.96M","-8.32%"
"04/01/2016","52.89","46.93","53.74","46.42","109.57M","9.16%"
"03/01/2016","48.45","46.02","50.32","45.58","108.73M","6.53%"
"02/01/2016","45.48","43.02","46.50","41.05","122.90M","3.53%"
"01/01/2016","43.93","45.41","45.92","35.80","154.41M","-4.06%"
"12/01/2015","45.79","49.96","50.73","43.26","101.62M","-7.98%"
"11/01/2015","49.76","52.44","55.22","47.79","79.68M","-5.15%"
"10/01/2015","52.46","49.12","56.40","47.88","81.30M","10.70%"
"09/01/2015","47.39","51.08","52.26","45.81","91.96M","-10.45%"
"08/01/2015","52.92","57.52","59.16","48.77","93.38M","-7.93%"
"07/01/2015","57.48","57.00","58.49","53.76","98.53M","0.82%"
"06/01/2015","57.01","59.18","59.99","56.50","68.64M","-4.54%"
"05/01/2015","59.72","63.32","64.46","59.36","57.14M","-5.85%"
"04/01/2015","63.43","60.45","63.97","58.71","83.11M","6.34%"
"03/01/2015","59.65","64.88","64.94","56.82","84.87M","-8.75%"
"02/01/2015","65.37","62.57","67.16","62.06","75.30M","6.38%"
"01/01/2015","61.45","67.02","67.16","60.67","101.02M","-8.22%"
"12/01/2014","66.95","66.75","69.50","60.84","80.31M","0.81%"
"11/01/2014","66.41","70.88","72.00","66.29","48.79M","-7.49%"
"10/01/2014","71.79","75.49","75.77","65.68","76.15M","-5.70%"
"09/01/2014","76.13","80.90","80.96","75.77","29.91M","-5.98%"
"08/01/2014","80.97","81.28","82.26","78.72","33.91M","-1.05%"
"07/01/2014","81.83","82.90","83.42","80.13","29.69M","-0.66%"
"06/01/2014","82.37","78.98","82.86","78.28","32.98M","4.80%"
