"Date","Price","Open","High","Low","Vol.","Change %"
"02/01/2012","199.00","185.48","202.09","181.11","14.30M","9.34%"
"01/01/2012","182.00","183.65","191.68","175.18","14.43M","2.11%"
"12/01/2011","178.24","169.50","179.77","165.09","11.94M","3.60%"
"11/01/2011","172.04","152.09","172.53","149.84","18.62M","9.03%"
"10/01/2011","157.79","146.81","170.80","137.00","22.45M","6.61%"
"09/01/2011","148.01","164.72","166.40","140.22","20.40M","-10.16%"
"08/01/2011","164.75","181.40","181.50","144.64","27.77M","-7.68%"
"07/01/2011","178.46","192.05","199.10","172.38","16.16M","-6.96%"
"06/01/2011","191.81","207.25","207.42","183.51","15.05M","-6.69%"
"05/01/2011","205.56","196.86","205.56","187.47","12.34M","4.91%"
"04/01/2011","195.94","202.05","204.50","189.06","35.56M","-2.52%"
"03/01/2011","201.01","209.77","209.77","179.52","21.66M","-1.46%"
"02/01/2011","203.99","199.23","207.47","193.58","11.61M","3.01%"
"01/01/2011","198.02","191.52","202.06","185.46","17.24M","3.90%"
"12/01/2010","190.58","164.50","193.74","163.75","22.33M","16.92%"
"11/01/2010","163.00","171.74","174.47","161.53","50.92M","-4.67%"
"10/01/2010","170.99","171.80","181.00","165.17","11.44M","0.43%"
"09/01/2010","170.25","144.63","172.87","143.21","10.41M","19.94%"
"08/01/2010","141.95","160.00","163.51","139.16","7.89M","-9.87%"
"07/01/2010","157.49","145.35","162.64","138.42","8.99M","9.83%"
"06/01/2010","143.40","165.09","167.88","143.01","9.45M","-14.58%"
"05/01/2010","167.88","185.61","187.41","155.50","14.26M","-8.76%"
"04/01/2010","184.00","211.44","212.27","181.18","17.75M","-15.50%"
"03/01/2010","217.76","217.91","227.77","208.35","10.07M","-0.48%"
"02/01/2010","218.80","215.25","221.89","200.56","8.43M","2.33%"
"01/01/2010","213.82","236.05","243.80","212.66","5.24M","-7.92%"
"12/01/2009","232.20","227.96","241.66","216.30","7.00M","2.25%"
"11/01/2009","227.08","217.02","240.50","216.11","4.86M","4.89%"
"10/01/2009","216.49","214.87","240.00","206.00","8.22M","-0.15%"
"09/01/2009","216.82","199.80","220.17","191.68","7.08M","8.64%"
"08/01/2009","199.57","192.10","210.53","188.50","8.91M","4.74%"
"07/01/2009","190.54","176.10","199.63","159.45","12.07M","8.62%"
"06/01/2009","175.42","162.92","183.80","157.98","18.22M","9.98%"
"05/01/2009","159.50","147.75","160.60","134.50","18.52M","8.86%"
"04/01/2009","146.52","128.86","153.26","119.12","20.52M","12.67%"
"03/01/2009","130.04","95.80","139.00","88.91","21.97M","34.32%"
"02/01/2009","96.81","106.64","123.27","96.60","14.42M","-11.02%"
"01/01/2009","108.80","133.00","143.32","96.19","18.07M","-18.90%"
"12/01/2008","134.15","120.60","138.77","104.80","11.70M","6.71%"
"11/01/2008","125.71","128.90","147.91","94.78","14.44M","-4.29%"
"10/01/2008","131.34","191.00","195.00","99.39","18.76M","-32.47%"
"09/01/2008","194.50","220.99","249.37","169.23","17.53M","-10.47%"
"08/01/2008","217.25","217.50","233.90","203.63","9.69M","0.25%"
"07/01/2008","216.71","173.74","226.50","156.20","22.34M","22.44%"
"06/01/2008","177.00","223.80","223.80","171.86","13.45M","-21.33%"
"05/01/2008","224.99","200.25","227.51","198.61","7.84M","11.50%"
"04/01/2008","201.79","208.00","227.18","190.80","10.73M","-1.17%"
"03/01/2008","204.18","191.50","231.92","165.72","16.31M","5.66%"
"02/01/2008","193.25","223.23","223.23","179.28","11.78M","-12.32%"
"01/01/2008","220.40","216.80","231.99","190.00","15.53M","1.66%"
"12/01/2007","216.80","201.84","224.54","197.21","8.19M","9.29%"
"11/01/2007","198.37","205.00","205.29","182.10","9.33M","-4.15%"
"10/01/2007","206.95","174.05","207.32","172.18","11.04M","19.34%"
"09/01/2007","173.41","153.95","175.00","149.86","4.45M","11.81%"
"08/01/2007","155.10","159.80","168.75","139.20","13.91M","-2.76%"
"07/01/2007","159.50","158.05","179.97","157.65","11.00M","1.86%"
"06/01/2007","156.59","153.34","162.62","148.10","9.65M","1.99%"
"05/01/2007","153.54","149.62","154.47","143.69","8.68M","2.57%"
"04/01/2007","149.70","156.17","162.83","149.48","5.80M","-4.23%"
"03/01/2007","156.31","158.00","161.89","151.32","4.95M","-1.85%"
"02/01/2007","159.25","169.50","180.30","158.28","5.55M","-5.07%"
"01/01/2007","167.76","152.90","176.90","152.90","6.99M","10.44%"
"12/01/2006","151.90","143.38","153.75","140.93","2.31M","5.95%"
"11/01/2006","143.37","149.60","151.49","140.72","4.81M","-4.95%"
"10/01/2006","150.84","149.00","158.50","143.23","4.14M","1.23%"
"09/01/2006","149.00","130.40","152.34","130.25","2.88M","14.48%"
"08/01/2006","130.15","129.06","134.96","123.04","3.46M","0.77%"
"07/01/2006","129.16","139.42","142.44","125.50","4.10M","-7.19%"
"06/01/2006","139.17","133.97","139.68","120.69","4.68M","3.86%"
"05/01/2006","134.00","151.54","152.49","128.33","4.54M","-11.57%"
"04/01/2006","151.54","140.25","159.36","140.25","3.66M","8.24%"
"03/01/2006","140.00","142.35","144.19","130.85","4.76M","-1.48%"
"02/01/2006","142.10","123.99","161.49","123.00","8.04M","7.00%"
"01/01/2006","132.80","109.48","136.56","105.74","3.51M","22.42%"
"12/01/2005","108.48","108.08","113.87","106.35","1.70M","0.59%"
"11/01/2005","107.84","94.81","111.01","94.24","2.27M","13.76%"
"10/01/2005","94.80","88.87","95.74","83.01","2.38M","6.97%"
"09/01/2005","88.62","82.15","89.29","81.93","887.20K","7.88%"
"08/01/2005","82.15","85.15","86.61","81.23","1.44M","-3.35%"
"07/01/2005","85.00","80.30","85.62","79.87","1.54M","5.66%"
"06/01/2005","80.45","77.92","80.52","75.21","858.60K","3.11%"
"05/01/2005","78.02","74.90","79.98","73.78","1.72M","4.08%"
"04/01/2005","74.96","74.93","76.73","69.38","2.57M","0.04%"
"03/01/2005","74.93","77.61","81.52","73.64","1.35M","-3.45%"
"02/01/2005","77.61","80.15","82.45","77.01","2.13M","-3.35%"
"01/01/2005","80.30","77.01","82.20","74.75","1.69M","3.93%"
"12/01/2004","77.26","74.46","78.24","73.65","735.30K","3.62%"
"11/01/2004","74.56","73.35","76.90","73.20","1.49M","1.44%"
"10/01/2004","73.50","73.49","75.89","68.83","2.27M","0.01%"
"09/01/2004","73.49","73.34","76.00","71.65","1.98M","0.55%"
"08/01/2004","73.09","61.85","74.29","60.66","1.59M","17.98%"
"07/01/2004","61.95","63.80","65.94","60.80","1.65M","-2.95%"
"06/01/2004","63.83","63.25","65.14","61.31","948.60K","1.16%"
"05/01/2004","63.10","62.10","63.56","57.80","1.20M","1.45%"
"04/01/2004","62.20","62.12","66.93","60.96","1.85M","1.68%"
"03/01/2004","61.17","59.65","62.34","59.00","1.15M","2.81%"
"02/01/2004","59.50","60.90","61.70","57.52","1.79M","2.55%"
"01/01/2004","58.02","53.15","60.32","53.03","2.12M","9.24%"
"12/01/2003","53.11","50.80","53.63","50.10","1.02M","4.24%"
"11/01/2003","50.95","51.25","51.34","49.00","1.42M","-0.78%"
"10/01/2003","51.35","49.00","53.10","48.73","1.95M","4.80%"
"09/01/2003","49.00","45.47","52.35","45.37","2.21M","7.76%"
"08/01/2003","45.47","45.17","47.21","43.97","2.06M","0.66%"
"07/01/2003","45.17","44.86","47.29","43.60","2.59M","0.29%"
"06/01/2003","45.04","45.59","48.56","44.31","1.80M","-0.77%"
"05/01/2003","45.39","45.50","46.25","44.37","1.42M","-0.20%"
"04/01/2003","45.48","43.44","47.50","43.20","2.03M","4.46%"
"03/01/2003","43.54","41.85","45.40","39.59","2.10M","4.66%"
"02/01/2003","41.60","42.25","43.35","40.00","1.27M","-1.54%"
"01/01/2003","42.25","39.58","43.00","39.58","1.34M","7.23%"
"12/01/2002","39.40","40.56","41.50","38.10","1.65M","-1.52%"
"11/01/2002","40.01","35.72","40.15","33.55","1.99M","12.01%"
"10/01/2002","35.72","41.42","41.68","34.50","2.21M","-13.76%"
"09/01/2002","41.42","44.10","44.90","40.45","1.04M","-6.40%"
"08/01/2002","44.25","42.20","46.95","40.23","1.30M","5.48%"
"07/01/2002","41.95","44.55","44.65","38.50","2.18M","-5.30%"
"06/01/2002","44.30","42.75","45.20","40.90","1.46M","3.02%"
"05/01/2002","43.00","46.15","47.50","42.50","777.80K","-6.52%"
"04/01/2002","46.00","44.60","47.60","40.35","1.54M","3.14%"
"03/01/2002","44.60","44.40","46.26","43.79","758.50K","0.22%"
"02/01/2002","44.50","43.00","44.71","40.45","1.22M","3.49%"
"01/01/2002","43.00","41.78","43.10","40.60","1.23M","3.12%"
"12/01/2001","41.70","39.00","42.68","37.46","1.01M","7.53%"
"11/01/2001","38.78","43.25","44.12","38.65","1.13M","-10.34%"
"10/01/2001","43.25","43.50","44.40","38.97","1.59M","-2.19%"
"09/01/2001","44.22","38.06","44.50","38.06","1.47M","16.22%"
"08/01/2001","38.05","39.85","41.65","38.00","746.60K","-4.52%"
"07/01/2001","39.85","34.75","41.96","33.85","1.89M","16.21%"
"06/01/2001","34.29","36.40","37.00","32.80","1.61M","-5.80%"
"05/01/2001","36.40","33.55","37.77","32.61","1.21M","7.69%"
"04/01/2001","33.80","35.90","36.75","30.76","1.99M","-6.11%"
"03/01/2001","36.00","39.40","41.55","31.25","1.07M","-8.63%"
"02/01/2001","39.40","40.00","44.00","39.00","948.40K","-1.30%"
"01/01/2001","39.92","42.25","42.56","35.38","1.34M","-4.95%"
"12/01/2000","42.00","43.62","48.00","37.62","1.18M","-3.71%"
"11/01/2000","43.62","42.38","47.94","39.75","1.40M","2.35%"
"10/01/2000","42.62","32.25","43.00","31.88","2.02M","33.19%"
