"Date","Price","Open","High","Low","Vol.","Change %"
"02/01/2018","262.93","266.15","273.12","239.29","72.97M","-1.85%"
"01/01/2018","267.89","257.77","273.79","248.84","80.62M","5.15%"
"12/01/2017","254.76","249.78","262.14","244.01","53.59M","2.88%"
"11/01/2017","247.64","243.89","250.79","233.55","54.38M","2.13%"
"10/01/2017","242.48","237.20","247.07","235.19","59.10M","2.23%"
"09/01/2017","237.19","224.55","237.60","214.64","55.58M","6.01%"
"08/01/2017","223.74","227.09","235.83","215.75","60.43M","-0.71%"
"07/01/2017","225.33","224.46","230.64","218.00","63.16M","1.55%"
"06/01/2017","221.90","212.61","228.79","210.79","74.35M","5.04%"
"05/01/2017","211.26","224.90","228.89","209.62","71.77M","-5.60%"
"04/01/2017","223.80","230.00","232.89","213.18","81.43M","-2.58%"
"03/01/2017","229.72","253.71","255.15","220.85","90.32M","-7.39%"
"02/01/2017","248.06","230.51","252.65","227.05","65.17M","8.17%"
"01/01/2017","229.32","242.70","247.77","228.16","83.81M","-4.23%"
"12/01/2016","239.45","220.93","245.57","220.35","96.10M","9.19%"
"11/01/2016","219.29","179.00","220.77","174.73","90.43M","23.03%"
"10/01/2016","178.24","160.50","178.85","160.25","58.81M","10.52%"
"09/01/2016","161.27","170.00","172.42","157.77","55.36M","-4.83%"
"08/01/2016","169.46","158.81","170.24","155.37","50.55M","6.71%"
"07/01/2016","158.81","148.49","164.09","142.62","65.80M","6.89%"
"06/01/2016","148.58","157.90","160.55","138.20","84.31M","-6.83%"
"05/01/2016","159.48","165.08","167.19","153.74","58.44M","-2.82%"
"04/01/2016","164.11","156.46","168.90","149.37","71.37M","4.54%"
"03/01/2016","156.98","150.95","158.90","148.75","88.70M","4.98%"
"02/01/2016","149.53","160.41","161.00","139.05","123.73M","-7.45%"
"01/01/2016","161.56","175.79","177.50","151.12","100.19M","-10.36%"
"12/01/2015","180.23","191.22","193.84","172.90","65.47M","-5.15%"
"11/01/2015","190.02","188.32","199.90","186.56","50.70M","1.34%"
"10/01/2015","187.50","174.40","191.96","169.87","68.72M","7.91%"
"09/01/2015","173.76","184.24","191.75","167.49","75.96M","-7.87%"
"08/01/2015","188.60","205.75","207.78","172.10","65.70M","-8.03%"
"07/01/2015","205.07","211.63","214.61","203.20","51.97M","-1.78%"
"06/01/2015","208.79","207.32","218.77","205.65","57.90M","1.26%"
"05/01/2015","206.19","198.45","209.68","194.01","46.70M","4.97%"
"04/01/2015","196.42","187.94","202.87","186.96","55.75M","4.50%"
"03/01/2015","187.97","190.00","194.25","182.71","50.31M","-0.96%"
"02/01/2015","189.79","172.99","193.28","172.26","50.15M","10.08%"
"01/01/2015","172.41","195.30","195.73","172.32","64.12M","-11.05%"
"12/01/2014","193.83","188.00","198.06","182.40","70.27M","2.88%"
"11/01/2014","188.41","190.35","192.68","187.55","40.13M","-0.83%"
"10/01/2014","189.99","183.19","190.00","171.26","82.96M","3.50%"
"09/01/2014","183.57","179.26","188.58","176.62","52.45M","2.49%"
"08/01/2014","179.11","172.38","179.86","168.02","46.06M","3.61%"
"07/01/2014","172.87","166.35","177.48","161.53","59.98M","3.24%"
"06/01/2014","167.44","159.78","171.08","157.91","48.32M","4.77%"
"05/01/2014","159.81","159.80","163.43","153.71","51.13M","-0.01%"
"04/01/2014","159.82","164.76","167.67","151.65","78.71M","-2.46%"
"03/01/2014","163.85","164.22","175.59","160.77","69.56M","-1.56%"
"02/01/2014","166.45","165.15","167.82","159.77","71.84M","1.42%"
"01/01/2014","164.12","176.95","181.13","163.30","67.80M","-7.41%"
"12/01/2013","177.26","169.88","177.44","164.77","55.75M","4.92%"
"11/01/2013","168.94","161.03","170.69","159.61","57.42M","5.02%"
"10/01/2013","160.86","158.86","163.35","152.83","75.19M","1.67%"
"09/01/2013","158.21","154.48","170.00","153.42","78.91M","4.00%"
"08/01/2013","152.13","165.74","169.69","151.33","52.15M","-7.25%"
"07/01/2013","164.03","152.78","167.41","149.28","65.33M","8.45%"
"06/01/2013","151.25","161.56","168.20","148.71","76.04M","-6.68%"
"05/01/2013","162.08","145.83","165.83","140.39","89.49M","10.96%"
"04/01/2013","146.07","146.67","151.45","137.29","81.84M","-0.73%"
"03/01/2013","147.15","148.12","157.19","144.68","82.89M","-1.74%"
"02/01/2013","149.76","148.51","159.00","146.62","92.50M","1.28%"
"01/01/2013","147.86","131.30","148.00","129.62","98.95M","15.91%"
"12/01/2012","127.56","118.42","129.72","115.62","80.40M","8.29%"
"11/01/2012","117.79","122.82","126.73","113.84","78.49M","-3.76%"
"10/01/2012","122.39","116.67","126.48","116.22","96.14M","7.66%"
"09/01/2012","113.68","105.55","122.60","105.54","91.18M","7.53%"
"08/01/2012","105.72","101.27","107.34","96.72","70.91M","4.78%"
"07/01/2012","100.90","96.56","102.18","91.15","96.53M","5.26%"
"06/01/2012","95.86","94.07","97.60","90.43","104.54M","0.17%"
"05/01/2012","95.70","114.84","116.48","93.70","121.14M","-16.89%"
"04/01/2012","115.15","124.14","125.54","110.07","117.90M","-7.41%"
"03/01/2012","124.37","115.97","128.72","113.11","148.73M","8.02%"
"02/01/2012","115.14","112.61","118.66","111.40","114.49M","3.29%"
"01/01/2012","111.47","92.97","112.50","92.42","159.76M","23.27%"
"12/01/2011","90.43","94.58","106.10","86.90","158.66M","-5.66%"
"11/01/2011","95.86","103.49","109.26","87.60","150.24M","-12.50%"
"10/01/2011","109.55","93.74","118.07","84.27","179.38M","15.86%"
"09/01/2011","94.55","115.55","115.55","91.40","166.81M","-18.65%"
"08/01/2011","116.22","136.92","137.34","103.16","230.54M","-13.89%"
"07/01/2011","134.97","133.43","139.25","125.50","113.35M","1.41%"
"06/01/2011","133.09","139.95","140.00","128.30","135.84M","-5.43%"
"05/01/2011","140.73","152.20","153.07","133.64","144.77M","-6.81%"
"04/01/2011","151.01","159.77","164.40","149.55","101.97M","-4.79%"
"03/01/2011","158.60","163.55","165.18","153.26","112.13M","-3.16%"
"02/01/2011","163.78","163.86","169.90","161.32","83.03M","0.10%"
"01/01/2011","163.62","170.55","175.34","160.12","116.59M","-2.70%"
"12/01/2010","168.16","158.45","171.23","157.00","93.70M","7.70%"
"11/01/2010","156.14","161.77","171.61","156.14","119.85M","-3.10%"
"10/01/2010","161.13","145.20","163.79","144.70","141.72M","11.45%"
"09/01/2010","144.58","139.01","154.70","137.80","140.26M","5.59%"
"08/01/2010","136.93","152.82","157.25","135.79","135.52M","-9.21%"
"07/01/2010","150.82","131.69","153.41","129.50","229.18M","14.89%"
"06/01/2010","131.27","144.26","146.40","131.02","233.10M","-9.00%"
"05/01/2010","144.26","147.84","152.35","134.20","370.81M","-0.65%"
"04/01/2010","145.20","171.72","186.41","143.30","533.31M","-14.90%"
"03/01/2010","170.63","156.51","178.73","156.17","240.61M","9.13%"
"02/01/2010","156.35","149.82","160.21","148.87","232.07M","5.13%"
"01/01/2010","148.72","170.05","178.75","147.81","281.91M","-11.92%"
"12/01/2009","168.84","171.25","171.33","160.20","168.32M","-0.48%"
"11/01/2009","169.66","171.59","181.43","163.22","172.99M","-0.30%"
"10/01/2009","170.17","184.01","193.60","169.68","240.06M","-7.69%"
"09/01/2009","184.35","164.80","188.00","158.14","199.50M","11.42%"
"08/01/2009","165.46","165.20","170.94","157.20","185.75M","1.32%"
"07/01/2009","163.30","147.59","166.42","135.23","276.18M","10.76%"
"06/01/2009","147.44","145.80","151.17","137.01","256.26M","1.99%"
"05/01/2009","144.57","127.90","145.90","126.16","350.96M","12.51%"
"04/01/2009","128.50","104.10","131.27","103.94","570.17M","21.20%"
"03/01/2009","106.02","87.86","115.65","72.78","638.61M","16.40%"
"02/01/2009","91.08","78.78","98.66","78.57","511.76M","12.82%"
"01/01/2009","80.73","84.02","92.20","59.13","435.57M","-4.34%"
"12/01/2008","84.39","75.80","86.15","60.22","412.61M","6.84%"
"11/01/2008","78.99","92.00","95.25","47.41","598.50M","-14.61%"
