"Date","Price","Open","High","Low","Vol.","Change %"
"12/01/2001","0.39","0.38","0.43","0.36","4.63B","2.63%"
"11/01/2001","0.38","0.32","0.38","0.31","5.37B","22.58%"
"10/01/2001","0.31","0.28","0.35","0.26","7.57B","10.71%"
"09/01/2001","0.28","0.33","0.34","0.26","5.53B","-15.15%"
"08/01/2001","0.33","0.34","0.36","0.31","5.13B","-2.94%"
"07/01/2001","0.34","0.42","0.45","0.32","8.66B","-19.05%"
"06/01/2001","0.42","0.36","0.45","0.35","7.69B","16.67%"
"05/01/2001","0.36","0.45","0.48","0.34","7.47B","-21.74%"
"04/01/2001","0.46","0.39","0.48","0.33","11.19B","17.95%"
"03/01/2001","0.39","0.32","0.42","0.31","10.80B","18.18%"
"02/01/2001","0.33","0.37","0.39","0.32","7.07B","-15.38%"
"01/01/2001","0.39","0.27","0.40","0.26","13.71B","44.44%"
"12/01/2000","0.27","0.30","0.31","0.24","8.86B","-6.90%"
"11/01/2000","0.29","0.35","0.41","0.29","8.49B","-17.14%"
"10/01/2000","0.35","0.48","0.48","0.31","21.91B","-23.91%"
"09/01/2000","0.46","1.09","1.15","0.45","14.52B","-57.80%"
"08/01/2000","1.09","0.90","1.10","0.79","5.64B","19.78%"
"07/01/2000","0.91","0.93","1.08","0.84","5.75B","-3.19%"
"06/01/2000","0.94","0.73","1.03","0.72","8.11B","25.33%"
"05/01/2000","0.75","1.11","1.13","0.73","9.81B","-32.43%"
"04/01/2000","1.11","1.21","1.25","0.94","8.66B","-8.26%"
"03/01/2000","1.21","1.06","1.34","1.02","8.70B","18.63%"
"02/01/2000","1.02","0.93","1.07","0.87","7.32B","9.68%"
"01/01/2000","0.93","0.94","1.08","0.77","12.55B","1.09%"
"12/01/1999","0.92","0.90","1.05","0.81","9.42B","5.75%"
"11/01/1999","0.87","0.71","0.93","0.69","8.63B","20.83%"
"10/01/1999","0.72","0.55","0.72","0.53","14.47B","26.32%"
"09/01/1999","0.57","0.60","0.72","0.51","18.97B","-1.72%"
"08/01/1999","0.58","0.50","0.59","0.47","9.24B","16.00%"
"07/01/1999","0.50","0.41","0.51","0.40","11.47B","21.95%"
"06/01/1999","0.41","0.40","0.44","0.38","6.92B","5.13%"
"05/01/1999","0.39","0.41","0.45","0.36","8.91B","-4.88%"
"04/01/1999","0.41","0.32","0.42","0.30","15.89B","28.13%"
"03/01/1999","0.32","0.31","0.33","0.29","9.95B","3.23%"
"02/01/1999","0.31","0.37","0.37","0.31","8.12B","-16.22%"
"01/01/1999","0.37","0.38","0.42","0.33","15.13B","0.00%"
"12/01/1998","0.37","0.29","0.37","0.28","12.92B","27.59%"
"11/01/1998","0.29","0.33","0.35","0.28","10.12B","-12.12%"
"10/01/1998","0.33","0.33","0.37","0.25","12.93B","-2.94%"
"09/01/1998","0.34","0.28","0.36","0.27","8.08B","21.43%"
"08/01/1998","0.28","0.31","0.39","0.28","13.22B","-9.68%"
"07/01/1998","0.31","0.26","0.34","0.25","10.93B","19.23%"
"06/01/1998","0.26","0.24","0.26","0.23","3.91B","8.33%"
"05/01/1998","0.24","0.25","0.28","0.23","6.80B","0.00%"
"04/01/1998","0.24","0.24","0.26","0.22","8.08B","-4.00%"
"03/01/1998","0.25","0.21","0.25","0.19","10.63B","19.05%"
"02/01/1998","0.21","0.17","0.21","0.16","7.35B","31.25%"
"01/01/1998","0.16","0.12","0.18","0.12","10.21B","33.33%"
"12/01/1997","0.12","0.16","0.16","0.11","5.10B","-25.00%"
"11/01/1997","0.16","0.16","0.19","0.15","5.55B","6.67%"
"10/01/1997","0.15","0.19","0.22","0.14","6.43B","-21.05%"
"09/01/1997","0.19","0.20","0.21","0.19","3.61B","0.00%"
"08/01/1997","0.19","0.16","0.27","0.16","17.63B","18.75%"
"07/01/1997","0.16","0.12","0.16","0.11","6.77B","23.08%"
"06/01/1997","0.13","0.15","0.15","0.12","2.57B","-13.33%"
"05/01/1997","0.15","0.15","0.16","0.15","2.29B","0.00%"
"04/01/1997","0.15","0.16","0.18","0.15","3.81B","-6.25%"
"03/01/1997","0.16","0.15","0.17","0.14","4.50B","6.67%"
"02/01/1997","0.15","0.15","0.16","0.14","4.57B","0.00%"
"01/01/1997","0.15","0.19","0.20","0.15","9.07B","-21.05%"
"12/01/1996","0.19","0.22","0.23","0.19","4.15B","-13.64%"
"11/01/1996","0.22","0.21","0.24","0.21","2.58B","4.76%"
"10/01/1996","0.21","0.20","0.25","0.20","5.82B","5.00%"
"09/01/1996","0.20","0.22","0.22","0.18","3.21B","-9.09%"
"08/01/1996","0.22","0.20","0.22","0.19","3.19B","10.00%"
"07/01/1996","0.20","0.19","0.20","0.14","4.77B","5.26%"
"06/01/1996","0.19","0.23","0.23","0.18","4.67B","-17.39%"
"05/01/1996","0.23","0.22","0.26","0.21","3.60B","4.55%"
"04/01/1996","0.22","0.22","0.24","0.21","2.87B","0.00%"
"03/01/1996","0.22","0.25","0.25","0.21","3.34B","-12.00%"
"02/01/1996","0.25","0.25","0.27","0.24","4.65B","0.00%"
"01/01/1996","0.25","0.29","0.32","0.24","10.30B","-10.71%"
"12/01/1995","0.28","0.34","0.36","0.28","6.57B","-17.65%"
"11/01/1995","0.34","0.33","0.38","0.32","4.86B","6.25%"
"10/01/1995","0.32","0.34","0.35","0.30","6.50B","-3.03%"
"09/01/1995","0.33","0.38","0.41","0.31","7.31B","-13.16%"
"08/01/1995","0.38","0.40","0.41","0.37","5.29B","-5.00%"
"07/01/1995","0.40","0.42","0.45","0.38","5.71B","-2.44%"
"06/01/1995","0.41","0.37","0.45","0.37","5.52B","10.81%"
"05/01/1995","0.37","0.34","0.40","0.33","6.38B","8.82%"
"04/01/1995","0.34","0.32","0.35","0.30","5.67B","9.68%"
"03/01/1995","0.31","0.35","0.36","0.30","7.00B","-11.43%"
"02/01/1995","0.35","0.36","0.40","0.34","5.30B","-2.78%"
"01/01/1995","0.36","0.35","0.43","0.34","8.16B","2.86%"
"12/01/1994","0.35","0.33","0.36","0.31","3.79B","6.06%"
"11/01/1994","0.33","0.38","0.39","0.32","4.05B","-15.38%"
"10/01/1994","0.39","0.30","0.39","0.29","7.71B","30.00%"
"09/01/1994","0.30","0.32","0.33","0.30","3.23B","-6.25%"
"08/01/1994","0.32","0.30","0.33","0.29","4.57B","6.67%"
"07/01/1994","0.30","0.24","0.30","0.23","4.84B","25.00%"
"06/01/1994","0.24","0.25","0.26","0.22","4.67B","-7.69%"
"05/01/1994","0.26","0.27","0.30","0.25","3.36B","-3.70%"
"04/01/1994","0.27","0.29","0.31","0.24","4.04B","-10.00%"
"03/01/1994","0.30","0.33","0.34","0.28","5.26B","-9.09%"
"02/01/1994","0.33","0.29","0.34","0.29","4.28B","13.79%"
"01/01/1994","0.29","0.26","0.31","0.26","7.33B","11.54%"
"12/01/1993","0.26","0.29","0.29","0.24","3.96B","-7.14%"
"11/01/1993","0.28","0.27","0.31","0.27","3.45B","3.70%"
"10/01/1993","0.27","0.20","0.29","0.20","5.91B","28.57%"
"09/01/1993","0.21","0.24","0.24","0.21","3.67B","-12.50%"
"08/01/1993","0.24","0.25","0.27","0.23","3.68B","-4.00%"
"07/01/1993","0.25","0.35","0.35","0.23","7.15B","-28.57%"
"06/01/1993","0.35","0.50","0.52","0.34","7.67B","-31.37%"
"05/01/1993","0.51","0.46","0.53","0.46","3.20B","10.87%"
"04/01/1993","0.46","0.46","0.47","0.42","3.91B","0.00%"
"03/01/1993","0.46","0.47","0.52","0.45","3.66B","-2.13%"
"02/01/1993","0.47","0.53","0.55","0.46","4.65B","-11.32%"
"01/01/1993","0.53","0.53","0.58","0.51","5.54B","0.00%"
